Date,Price,Volume
2025-01-13 00:00:00+00:00,94489.796875,2600960.0
2025-01-13 00:01:00+00:00,94557.6171875,2600960.0
2025-01-13 00:02:00+00:00,94564.5078125,2326528.0
2025-01-13 00:03:00+00:00,94524.0546875,4284416.0
2025-01-13 00:04:00+00:00,94524.0546875,6242304.0
2025-01-13 00:05:00+00:00,94519.7578125,7524352.0
2025-01-13 00:06:00+00:00,94457.7109375,18565802.666666664
2025-01-13 00:07:00+00:00,94446.984375,29607253.333333332
2025-01-13 00:08:00+00:00,94446.984375,40648704.0
2025-01-13 00:09:00+00:00,94461.90625,20358144.0
2025-01-13 00:10:00+00:00,94461.90625,67584.0
2025-01-13 00:11:00+00:00,94488.3046875,29736960.0
2025-01-13 00:12:00+00:00,94510.9765625,3737600.0
2025-01-13 00:13:00+00:00,94551.5390625,7200768.0
2025-01-13 00:14:00+00:00,94519.375,10663936.0
2025-01-13 00:15:00+00:00,94513.2578125,5060608.0
2025-01-13 00:16:00+00:00,94498.4765625,6553600.0
2025-01-13 00:17:00+00:00,94503.96875,10975232.0
2025-01-13 00:18:00+00:00,94485.71875,5312512.0
2025-01-13 00:19:00+00:00,94482.3984375,4982784.0
2025-01-13 00:20:00+00:00,94445.671875,11008682.666666668
2025-01-13 00:21:00+00:00,94445.671875,17034581.333333336
2025-01-13 00:22:00+00:00,94445.671875,23060480.0
2025-01-13 00:23:00+00:00,94491.4453125,1935360.0
2025-01-13 00:24:00+00:00,94556.0625,12683264.0
2025-01-13 00:25:00+00:00,94691.6796875,23431168.0
2025-01-13 00:26:00+00:00,94677.1171875,34179072.0
2025-01-13 00:27:00+00:00,94811.8671875,5632000.0
2025-01-13 00:28:00+00:00,94960.4296875,9746432.0
2025-01-13 00:29:00+00:00,95386.1796875,92278784.0
2025-01-13 00:30:00+00:00,95203.765625,63377408.0
2025-01-13 00:31:00+00:00,95710.0625,74285056.0
2025-01-13 00:32:00+00:00,95710.0625,85192704.0
2025-01-13 00:33:00+00:00,95805.546875,123194368.0
2025-01-13 00:34:00+00:00,95805.546875,161196032.0
2025-01-13 00:35:00+00:00,95761.7578125,283572224.0
2025-01-13 00:36:00+00:00,95717.828125,22276096.0
2025-01-13 00:37:00+00:00,95782.578125,16390144.0
2025-01-13 00:38:00+00:00,95732.28125,112623616.0
2025-01-13 00:39:00+00:00,95732.28125,208857088.0
2025-01-13 00:40:00+00:00,95741.4921875,19146752.0
2025-01-13 00:41:00+00:00,95687.7109375,11272192.0
2025-01-13 00:42:00+00:00,95693.3125,81246208.0
2025-01-13 00:43:00+00:00,95557.6484375,91973632.0
2025-01-13 00:44:00+00:00,95557.6484375,102701056.0
2025-01-13 00:45:00+00:00,95557.6484375,113428480.0
2025-01-13 00:46:00+00:00,95469.578125,8929280.0
2025-01-13 00:47:00+00:00,95509.359375,36342784.0
2025-01-13 00:48:00+00:00,95509.359375,63756288.0
2025-01-13 00:49:00+00:00,95496.8515625,4767744.0
2025-01-13 00:50:00+00:00,95530.5078125,66293760.0
2025-01-13 00:51:00+00:00,95555.4609375,48777216.0
2025-01-13 00:52:00+00:00,95555.4609375,31260672.0
2025-01-13 00:53:00+00:00,95515.9453125,53100544.0
2025-01-13 00:54:00+00:00,95465.8984375,33491968.0
2025-01-13 00:55:00+00:00,95465.8984375,13883392.0
2025-01-13 00:56:00+00:00,95370.90625,22627328.0
2025-01-13 00:57:00+00:00,95370.90625,31371264.0
2025-01-13 00:58:00+00:00,95349.0390625,75026432.0
2025-01-13 00:59:00+00:00,95285.21875,67084288.0
2025-01-13 01:00:00+00:00,95285.21875,59142144.0
2025-01-13 01:01:00+00:00,95286.4921875,42112000.0
2025-01-13 01:02:00+00:00,95286.4921875,25081856.0
2025-01-13 01:03:00+00:00,95154.03125,29155328.0
2025-01-13 01:04:00+00:00,95154.03125,33228800.0
2025-01-13 01:05:00+00:00,95209.765625,9760768.0
2025-01-13 01:06:00+00:00,95170.0078125,27787264.0
2025-01-13 01:07:00+00:00,95161.8984375,48226304.0
2025-01-13 01:08:00+00:00,95161.8984375,68665344.0
2025-01-13 01:09:00+00:00,95161.8984375,89104384.0
2025-01-13 01:10:00+00:00,95202.484375,50597888.0
2025-01-13 01:11:00+00:00,95214.265625,12091392.0
2025-01-13 01:12:00+00:00,95166.7109375,74498048.0
2025-01-13 01:13:00+00:00,95155.9140625,8011776.0
2025-01-13 01:14:00+00:00,95033.7890625,30619648.0
2025-01-13 01:15:00+00:00,95033.7890625,53227520.0
2025-01-13 01:16:00+00:00,94985.8515625,1392640.0
2025-01-13 01:17:00+00:00,94817.6796875,46880768.0
2025-01-13 01:18:00+00:00,94812.96875,7981056.0
2025-01-13 01:19:00+00:00,94927.234375,21738154.666666664
2025-01-13 01:20:00+00:00,94927.234375,35495253.33333333
2025-01-13 01:21:00+00:00,94927.234375,49252352.0
2025-01-13 01:22:00+00:00,94960.046875,4644864.0
2025-01-13 01:23:00+00:00,94977.875,52662272.0
2025-01-13 01:24:00+00:00,95095.140625,475136.0
2025-01-13 01:25:00+00:00,95136.0625,4704256.0
2025-01-13 01:26:00+00:00,95099.421875,68059136.0
2025-01-13 01:27:00+00:00,95208.4921875,4347904.0
2025-01-13 01:28:00+00:00,95167.5703125,11657216.0
2025-01-13 01:29:00+00:00,95120.6171875,102455296.0
2025-01-13 01:30:00+00:00,95130.921875,1400832.0
2025-01-13 01:31:00+00:00,95082.4921875,2433024.0
2025-01-13 01:32:00+00:00,95160.796875,40054784.0
2025-01-13 01:33:00+00:00,95160.796875,77676544.0
2025-01-13 01:34:00+00:00,95160.0703125,1099776.0
2025-01-13 01:35:00+00:00,95148.6796875,4675584.0
2025-01-13 01:36:00+00:00,95040.828125,19888128.0
2025-01-13 01:37:00+00:00,95040.828125,35100672.0
2025-01-13 01:38:00+00:00,94976.7890625,44185600.0
2025-01-13 01:39:00+00:00,94893.453125,45011626.666666664
2025-01-13 01:40:00+00:00,94893.453125,45837653.333333336
2025-01-13 01:41:00+00:00,94791.8359375,46663680.0
2025-01-13 01:42:00+00:00,94691.1328125,25275392.0
2025-01-13 01:43:00+00:00,94702.1484375,3887104.0
2025-01-13 01:44:00+00:00,94675.6328125,15938560.0
2025-01-13 01:45:00+00:00,94675.6328125,27990016.0
2025-01-13 01:46:00+00:00,94774.8515625,5419008.0
2025-01-13 01:47:00+00:00,94695.03125,13346816.0
